filename,filepath,original_width,original_height,original_aspect,channels,norm_width,norm_height,color_mean_R,color_std_R,color_mean_G,color_std_G,color_mean_B,color_std_B,color_mean_hsv_H,color_mean_hsv_S,color_mean_hsv_V,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,hog_mean,hog_std,hog_max,hog_energy,hog_vector_length,sift_num_keypoints,sift_mean_response,sift_std_response,sift_mean_size,sift_mean_angle,sift_descriptor_mean,sift_descriptor_std,surf_method,surf_num_keypoints,surf_descriptor_mean,surf_descriptor_std,surf_mean_response,surf_mean_size,status
0923_image10302.jpg,c:\Users\ADMIN\Pictures\btl\0923_image10302.jpg,224,224,1.0,3,224,224,199.209747,81.388428,191.315704,88.141708,186.128891,93.634895,16.492926,28.95454,199.697327,17.277707,28.571256,11.207719,25.053832,61.317954,63.862471,37.113405,59.817628,1.246517,1.824529,0.930333,1.686018,2.678895,2.876633,1.849467,2.743365,0.808099,0.772979,0.845013,0.775804,0.7534,0.748127,0.797026,0.75,0.616817,0.612572,0.619669,0.612472,0.606383,0.605074,0.609709,0.605766,0.981232,0.969031,0.987825,0.972843,0.93368,0.931074,0.959859,0.93544,0.380463,0.375244,0.383989,0.375122,0.3677,0.366114,0.371745,0.366952,38.027747,19.663187,1.97947,0.674774,0.781306,0.031589,0.611058,0.004989,0.958873,0.021196,0.373416,0.006106,0.052735,0.12253,1.0,467.0,26244,120,0.052221,0.017683,6.742893,151.376561,22.854231,39.061031,ORB_fallback,367,147.033127,74.795433,0.000481,42.99784,success
0924_image1086.jpg,c:\Users\ADMIN\Pictures\btl\0924_image1086.jpg,224,224,1.0,3,224,224,119.661728,46.180107,125.360649,43.720528,124.986549,45.082638,68.634384,36.021465,130.435791,19.025625,26.700356,10.476317,26.213135,48.993657,49.185922,25.600194,49.915591,2.087404,2.751513,1.519198,2.636952,3.908088,3.888828,2.554743,3.858007,0.554439,0.476778,0.629788,0.490314,0.38035,0.38898,0.506897,0.392912,0.079494,0.069592,0.091196,0.071019,0.057661,0.058753,0.072612,0.059192,0.92246,0.891317,0.957346,0.893302,0.80015,0.800001,0.896066,0.797053,0.006319,0.004843,0.008317,0.005044,0.003325,0.003452,0.005273,0.003504,32.01385,14.314512,2.900592,0.843295,0.477557,0.08259,0.06994,0.010857,0.869712,0.058264,0.005009,0.001592,0.113288,0.122244,0.694948,729.0,26244,186,0.045711,0.010163,4.560449,183.516172,24.798262,37.859127,ORB_fallback,312,138.785263,74.548012,0.000226,41.343975,success
0925_image0793.jpg,c:\Users\ADMIN\Pictures\btl\0925_image0793.jpg,224,224,1.0,3,224,224,225.842377,28.896925,215.528885,33.16716,203.384552,39.626694,16.684052,27.249802,225.867462,16.867673,20.205655,3.571348,19.744757,37.207357,37.707532,7.83874,37.40082,1.070267,1.469263,0.671805,1.45197,2.050885,2.207694,1.192328,2.199253,0.769498,0.68285,0.79108,0.684354,0.647693,0.603591,0.680066,0.605125,0.219913,0.20275,0.227715,0.202433,0.195121,0.18699,0.203003,0.18719,0.8711,0.846049,0.972715,0.849561,0.717297,0.714374,0.940472,0.716695,0.048362,0.041108,0.051854,0.040979,0.038072,0.034965,0.04121,0.03504,22.567985,12.68561,1.539183,0.530267,0.683032,0.064022,0.203139,0.013535,0.828533,0.096042,0.041449,0.005601,0.096433,0.134243,1.0,717.0,26244,45,0.021142,0.011208,6.497167,165.225114,23.171181,38.867947,ORB_fallback,115,134.077988,74.390953,5.6e-05,37.503381,success
0926_image1141.jpg,c:\Users\ADMIN\Pictures\btl\0926_image1141.jpg,224,224,1.0,3,224,224,135.301971,65.589058,128.852951,64.013443,120.070793,61.54998,40.206451,53.066765,140.249039,27.543502,42.710551,18.299107,40.883147,103.671865,97.951526,60.712609,96.575724,2.137272,3.197832,2.051309,3.213819,4.461781,4.902747,3.74897,4.931012,0.610446,0.472934,0.556162,0.468302,0.489687,0.415001,0.457726,0.414768,0.147598,0.139373,0.145388,0.139669,0.137847,0.133959,0.136974,0.134745,0.945608,0.915725,0.963912,0.919333,0.794881,0.806734,0.880541,0.809472,0.021785,0.019425,0.021138,0.019507,0.019002,0.017945,0.018762,0.018156,61.043504,31.886318,3.580593,1.065333,0.485628,0.063068,0.139444,0.00451,0.879526,0.063003,0.019465,0.001271,0.104727,0.124251,1.0,693.0,26244,312,0.084447,0.012925,4.633586,146.678754,23.439428,38.710461,ORB_fallback,380,137.835938,74.295341,0.00068,44.003395,success
0927_image10416.jpg,c:\Users\ADMIN\Pictures\btl\0927_image10416.jpg,224,224,1.0,3,224,224,157.631226,53.096455,143.984436,53.857338,129.023895,56.192566,27.7159,51.251217,158.066528,27.734165,33.856241,8.092409,33.827686,80.958347,72.545228,37.01105,72.475834,3.098835,3.675099,1.519018,3.677995,5.403725,5.473683,3.337973,5.499817,0.439356,0.362425,0.591897,0.360882,0.314135,0.279455,0.423821,0.274098,0.055725,0.047883,0.071308,0.047776,0.040977,0.039321,0.052356,0.039101,0.92233,0.905417,0.977311,0.905495,0.774945,0.798579,0.896708,0.798754,0.003105,0.002293,0.005085,0.002283,0.001679,0.001546,0.002741,0.001529,45.81262,24.429714,3.960768,1.322603,0.380759,0.0979,0.049306,0.010076,0.872442,0.067681,0.002533,0.001102,0.113556,0.121995,0.673529,729.0,26244,428,0.057007,0.007645,7.987651,181.21062,25.37752,37.471539,ORB_fallback,383,136.541046,74.141022,0.00035,43.495359,success
0928_image0021.jpg,c:\Users\ADMIN\Pictures\btl\0928_image0021.jpg,224,224,1.0,3,224,224,179.083984,50.060722,180.679932,60.42038,174.56575,59.415413,83.647278,40.820591,190.612747,29.496377,42.740936,13.200172,34.959621,71.923966,79.028427,46.08262,76.01185,2.328055,3.303666,1.881907,3.106658,4.265231,4.876735,3.737961,4.802816,0.581818,0.458223,0.56397,0.458959,0.409956,0.359179,0.422313,0.36314,0.087622,0.075565,0.094487,0.075779,0.065792,0.063288,0.077289,0.063626,0.924127,0.889727,0.966122,0.909803,0.813614,0.795452,0.881756,0.80326,0.007678,0.00571,0.008928,0.005743,0.004329,0.004005,0.005974,0.004048,49.180496,22.537281,3.537879,1.025207,0.452195,0.077973,0.075431,0.010577,0.872983,0.058524,0.005802,0.001651,0.114462,0.121145,0.687331,729.0,26244,338,0.055795,0.00914,3.672685,146.356771,25.547037,37.353596,ORB_fallback,314,139.922379,74.919014,0.000149,41.115894,success
0929_image10084.jpg,c:\Users\ADMIN\Pictures\btl\0929_image10084.jpg,224,224,1.0,3,224,224,118.355431,40.887352,116.509285,40.509117,113.903221,40.618866,35.452667,24.455576,120.748383,7.52096,17.262644,11.196208,17.573951,26.278705,44.460352,51.271978,44.928516,1.34391,2.289047,1.636151,2.281868,2.682106,3.74649,3.721275,3.716034,0.62301,0.49083,0.596133,0.493454,0.462937,0.389384,0.436298,0.395287,0.103187,0.086535,0.101982,0.086865,0.079935,0.073042,0.078222,0.073691,0.963284,0.915943,0.945389,0.914427,0.872042,0.784368,0.751134,0.782093,0.010648,0.007488,0.0104,0.007546,0.00639,0.005335,0.006119,0.00543,27.561664,15.914932,2.67711,0.900074,0.485917,0.08027,0.085432,0.010989,0.866085,0.077089,0.007419,0.001949,0.114112,0.121475,0.724933,729.0,26244,270,0.050566,0.008125,4.878156,177.144319,23.383883,38.753597,ORB_fallback,362,134.165833,74.869987,0.000194,43.320046,success
0930_image0820.jpg,c:\Users\ADMIN\Pictures\btl\0930_image0820.jpg,224,224,1.0,3,224,224,94.914299,62.741798,96.066246,67.637077,82.992729,68.708496,39.515347,86.166855,98.942482,9.435979,18.631463,9.730701,17.683324,52.961922,54.406359,49.065651,51.696737,1.348094,2.105934,1.368153,2.026745,3.379101,3.651834,3.105648,3.492695,0.675969,0.582242,0.681473,0.591399,0.518141,0.490595,0.541517,0.500297,0.109504,0.096491,0.10816,0.097085,0.087485,0.082992,0.084997,0.083119,0.982808,0.966118,0.982275,0.967842,0.903851,0.901424,0.910953,0.906328,0.011991,0.00931,0.011699,0.009425,0.007654,0.006888,0.007225,0.006909,32.951517,19.371834,2.559776,0.895156,0.572704,0.069704,0.093729,0.010118,0.9402,0.035088,0.008888,0.001943,0.107584,0.127293,0.732887,729.0,26244,282,0.060684,0.012168,9.233456,201.628481,23.677277,38.564583,ORB_fallback,327,131.671738,74.612541,0.000373,42.013739,success
0931_image0200.jpg,c:\Users\ADMIN\Pictures\btl\0931_image0200.jpg,224,224,1.0,3,224,224,169.398392,70.807945,181.623306,51.539864,182.105484,48.938904,54.243782,45.241013,187.933548,19.125741,28.721531,12.887252,31.208349,53.507777,61.012134,44.076196,66.410295,2.309877,2.970641,1.537916,3.111705,3.795027,4.283378,3.114455,4.544416,0.504964,0.425578,0.637798,0.416615,0.38711,0.354969,0.490032,0.345021,0.08612,0.075999,0.104746,0.07554,0.068941,0.067188,0.082799,0.066172,0.951526,0.927362,0.967386,0.921072,0.864405,0.846055,0.888938,0.832436,0.007417,0.005776,0.010972,0.005706,0.004753,0.004514,0.006856,0.004379,39.618659,18.41283,3.208427,0.932551,0.445261,0.090436,0.078438,0.011999,0.899898,0.046439,0.006296,0.00204,0.109367,0.125764,0.674099,729.0,26244,206,0.055639,0.010421,5.249758,169.616456,23.663115,38.577374,ORB_fallback,348,145.464447,75.295959,0.000464,42.346847,success
0932_image0697.jpg,c:\Users\ADMIN\Pictures\btl\0932_image0697.jpg,224,224,1.0,3,224,224,126.574997,44.565746,129.098557,51.242741,122.693336,57.869564,60.921696,49.940628,135.073395,7.506907,12.357236,5.730441,12.919383,33.90623,33.367401,24.223719,34.723338,1.085822,1.684148,1.055473,1.707213,2.586942,2.812779,2.320156,2.850682,0.707859,0.604987,0.706574,0.605606,0.538395,0.518102,0.575178,0.519719,0.133731,0.118344,0.133646,0.117899,0.107041,0.105184,0.113137,0.10475,0.975526,0.959752,0.98131,0.95792,0.889737,0.891567,0.921146,0.887155,0.017884,0.014005,0.017861,0.0139,0.011458,0.011064,0.0128,0.010972,20.591832,11.576537,2.012902,0.684039,0.597052,0.071188,0.116716,0.01097,0.933014,0.037599,0.013743,0.002626,0.101503,0.13147,1.0,724.0,26244,221,0.045213,0.010734,8.483893,127.791966,22.103117,39.485313,ORB_fallback,159,129.660965,75.523918,0.000225,41.687911,success
0933_image0062.jpg,c:\Users\ADMIN\Pictures\btl\0933_image0062.jpg,224,224,1.0,3,224,224,175.133774,49.5714,170.166092,52.168289,158.199982,53.497887,25.987803,31.330097,176.198776,17.151105,28.9225,17.840026,31.234471,49.787108,57.376674,51.025331,59.877749,2.215527,3.152225,2.255185,3.23809,4.068661,4.519722,4.110133,4.574203,0.495487,0.387276,0.495628,0.391448,0.34763,0.314288,0.358396,0.318145,0.064664,0.053144,0.064563,0.053258,0.048883,0.045774,0.049101,0.045608,0.947602,0.91172,0.945885,0.904664,0.846292,0.824065,0.845542,0.816405,0.004181,0.002824,0.004168,0.002836,0.00239,0.002095,0.002411,0.00208,39.151871,16.283989,3.516718,0.885729,0.388537,0.067051,0.053125,0.007148,0.880272,0.050027,0.002873,0.000796,0.126456,0.108567,0.60951,729.0,26244,385,0.053119,0.010814,3.426273,163.007931,26.275021,36.844929,ORB_fallback,392,134.747772,74.696655,0.000149,44.241528,success
0934_image0260.jpg,c:\Users\ADMIN\Pictures\btl\0934_image0260.jpg,224,224,1.0,3,224,224,161.893814,65.358879,127.098076,69.009445,103.348412,83.166161,14.449817,84.851402,162.245163,41.049067,57.439663,40.425408,56.18824,87.758969,107.534778,95.750808,110.092119,3.32321,4.288262,3.394379,4.305395,5.13001,6.02236,5.440086,6.16204,0.461898,0.346698,0.428226,0.342676,0.342515,0.277687,0.312996,0.272682,0.056402,0.04616,0.053058,0.045767,0.045713,0.040929,0.043284,0.040511,0.920003,0.888196,0.921281,0.890631,0.829231,0.791058,0.813958,0.786089,0.003181,0.002131,0.002815,0.002095,0.00209,0.001675,0.001873,0.001641,74.529882,27.138312,4.758218,1.031816,0.348172,0.062561,0.046478,0.005239,0.855056,0.052649,0.002188,0.000508,0.12179,0.113777,0.7031,729.0,26244,263,0.071459,0.015741,5.652649,164.768358,24.876455,37.805317,ORB_fallback,385,140.889374,74.076782,0.000984,44.050807,success
0935_image10162.jpg,c:\Users\ADMIN\Pictures\btl\0935_image10162.jpg,224,224,1.0,3,224,224,103.195351,66.22583,98.786629,58.535175,77.66452,62.738396,29.001535,103.075478,113.772858,26.162616,48.592833,28.328736,49.008225,63.809894,93.091774,79.891867,94.534717,2.448851,3.869995,2.568766,3.852682,4.262383,5.638727,4.744526,5.609427,0.532359,0.394446,0.52423,0.401595,0.386565,0.321351,0.40577,0.333309,0.08368,0.069686,0.088771,0.06997,0.066767,0.062598,0.075254,0.063066,0.940695,0.889651,0.935548,0.888707,0.855637,0.788564,0.817578,0.785289,0.007002,0.004856,0.00788,0.004896,0.004458,0.003918,0.005663,0.003977,60.427583,25.237451,4.124419,1.132922,0.412453,0.072966,0.072474,0.008885,0.862708,0.05741,0.005331,0.001342,0.112641,0.122841,0.689729,729.0,26244,256,0.059252,0.011759,3.975743,163.938647,24.671265,37.946888,ORB_fallback,351,133.723373,75.152679,0.000712,42.083802,success
0936_image1082.jpg,c:\Users\ADMIN\Pictures\btl\0936_image1082.jpg,224,224,1.0,3,224,224,171.263519,79.569771,159.019424,87.247345,153.536179,90.52861,16.132235,38.729332,171.43364,15.032892,31.482978,18.105221,29.410425,53.851022,74.251644,73.784381,69.521812,1.488089,2.384745,1.654468,2.306481,3.09173,3.822295,3.600275,3.682838,0.659407,0.575938,0.670258,0.584012,0.516221,0.492551,0.548207,0.499485,0.13466,0.12611,0.151684,0.126398,0.10802,0.110583,0.135262,0.110729,0.983282,0.964975,0.97986,0.967281,0.940083,0.917337,0.917864,0.92261,0.018133,0.015904,0.023008,0.015976,0.011668,0.012229,0.018296,0.012261,45.680047,23.471421,2.753865,0.864752,0.56826,0.063826,0.125431,0.014196,0.949162,0.026136,0.015934,0.003638,0.112573,0.122903,0.757247,729.0,26244,232,0.069138,0.014505,8.100852,164.985797,24.677128,37.93277,ORB_fallback,361,146.172607,74.092033,0.000914,42.177562,success
0937_image1013.jpg,c:\Users\ADMIN\Pictures\btl\0937_image1013.jpg,224,224,1.0,3,224,224,155.281494,39.899826,113.097458,48.79496,89.738716,50.812729,11.790498,118.562477,155.318375,16.850817,18.153512,21.68802,35.891633,42.083993,40.035772,60.469699,56.611862,1.66704,2.135695,2.149584,2.767259,3.058824,3.239408,3.993011,3.858555,0.661088,0.541064,0.570147,0.526661,0.515945,0.466634,0.442925,0.453736,0.103523,0.086027,0.092395,0.085044,0.081064,0.075795,0.075371,0.07483,0.93566,0.930654,0.917157,0.862894,0.839336,0.847005,0.768775,0.783649,0.010717,0.007401,0.008537,0.007232,0.006571,0.005745,0.005681,0.0056,36.473164,15.673063,2.858672,0.784646,0.522275,0.067141,0.084256,0.009292,0.860641,0.059933,0.007185,0.001642,0.116338,0.119345,0.699474,729.0,26244,215,0.050612,0.004595,5.161738,181.173765,25.341097,37.506989,ORB_fallback,388,141.661087,73.713539,0.000344,44.112244,success
0938_image0032.jpg,c:\Users\ADMIN\Pictures\btl\0938_image0032.jpg,224,224,1.0,3,224,224,173.976227,40.463772,132.900391,61.536747,114.625076,64.12532,15.322844,95.63443,174.367081,4.959261,9.132016,4.693526,8.345332,21.823085,23.465202,20.621081,21.517531,0.849796,1.352169,0.936559,1.290856,1.865465,2.205645,2.068722,2.083354,0.75239,0.655162,0.729198,0.663857,0.604501,0.559274,0.591307,0.575705,0.110106,0.096461,0.109068,0.096725,0.085333,0.082777,0.08798,0.083148,0.985696,0.973674,0.986446,0.975942,0.937268,0.932527,0.940551,0.93813,0.012123,0.009305,0.011896,0.009356,0.007282,0.006852,0.00774,0.006914,14.319629,7.70019,1.581571,0.505945,0.641424,0.066757,0.09395,0.010338,0.958779,0.022127,0.008933,0.001995,0.10821,0.126761,0.69005,729.0,26244,114,0.043203,0.009021,8.939788,172.370799,22.493559,39.267494,ORB_fallback,74,130.627533,75.136307,0.000199,39.652253,success
0939_image10115.jpg,c:\Users\ADMIN\Pictures\btl\0939_image10115.jpg,224,224,1.0,3,224,224,131.438675,76.303925,132.152039,74.465561,121.524673,80.825111,40.828266,49.194813,134.535767,28.205958,43.642181,26.200452,43.627722,77.828761,82.040906,83.3871,84.239956,2.532191,3.2509,2.358885,3.253494,4.400917,4.577348,4.413199,4.626045,0.50711,0.448332,0.558289,0.451992,0.383308,0.382728,0.438516,0.381819,0.080302,0.074681,0.091363,0.074275,0.065063,0.066045,0.077354,0.065308,0.960565,0.939017,0.963358,0.939036,0.89134,0.885499,0.883501,0.882423,0.006448,0.005577,0.008347,0.005517,0.004233,0.004362,0.005984,0.004265,58.64663,24.011574,3.676622,0.879367,0.444012,0.059647,0.074299,0.008448,0.918092,0.033497,0.005592,0.001304,0.124293,0.111036,0.743914,729.0,26244,274,0.075349,0.007785,4.327096,182.712009,25.304544,37.517406,ORB_fallback,368,137.515289,74.020897,0.001138,42.789001,success
0940_image0110.jpg,c:\Users\ADMIN\Pictures\btl\0940_image0110.jpg,224,224,1.0,3,224,224,173.826279,42.069225,160.05191,40.719608,132.802841,43.998745,26.532028,62.700375,174.525772,10.022381,17.664481,9.110666,17.833679,33.879707,42.627161,38.107648,42.778488,1.686739,2.554304,1.689142,2.530455,3.325448,4.028711,3.670956,4.001278,0.544453,0.414299,0.531229,0.422547,0.375956,0.324842,0.352349,0.329758,0.074607,0.060996,0.075089,0.062179,0.056004,0.051454,0.054432,0.052179,0.95107,0.913585,0.955579,0.912757,0.833559,0.790148,0.812875,0.7894,0.005566,0.003721,0.005638,0.003866,0.003136,0.002648,0.002963,0.002723,26.503026,13.422669,2.935879,0.897645,0.411929,0.079917,0.060868,0.008817,0.869872,0.066227,0.003783,0.001126,0.125093,0.110134,0.673143,729.0,26244,323,0.046222,0.010207,5.25309,176.465703,25.110632,37.655182,ORB_fallback,425,134.439484,74.25798,0.000157,46.299735,success
0941_image0081.jpg,c:\Users\ADMIN\Pictures\btl\0941_image0081.jpg,224,224,1.0,3,224,224,102.886261,61.762314,97.318695,62.929966,86.874123,59.898926,25.909199,51.395111,104.653961,23.484986,50.473305,34.35428,53.233727,70.19257,95.592931,91.018524,100.839867,2.55181,3.773714,2.658652,3.913974,4.638393,5.421394,4.914653,5.630631,0.509024,0.421142,0.533016,0.41274,0.382622,0.345596,0.394953,0.339042,0.078303,0.06512,0.080171,0.064357,0.061117,0.056114,0.061607,0.055289,0.950852,0.89437,0.928177,0.888593,0.853404,0.800376,0.810041,0.789413,0.006131,0.004241,0.006427,0.004142,0.003735,0.003149,0.003795,0.003057,64.898774,27.240582,4.187903,1.095221,0.417267,0.065961,0.06526,0.00871,0.864403,0.056814,0.004335,0.001191,0.125673,0.109472,0.675015,729.0,26244,478,0.067239,0.008787,5.662778,185.42723,26.053822,37.008389,ORB_fallback,430,141.965042,73.1129,0.000852,46.586562,success
0942_image10093.jpg,c:\Users\ADMIN\Pictures\btl\0942_image10093.jpg,224,224,1.0,3,224,224,159.680969,69.711212,153.252991,72.650986,151.924667,71.19545,74.10186,23.215441,160.915695,9.762752,18.491826,9.462964,17.965714,38.991839,50.403884,49.891362,48.91898,1.341988,2.230811,1.5205,2.169016,2.935399,3.760713,3.638857,3.655162,0.635174,0.513569,0.621315,0.523633,0.459219,0.413465,0.469786,0.423755,0.100912,0.092008,0.108873,0.092614,0.081843,0.081899,0.094976,0.082545,0.984651,0.970947,0.985126,0.971773,0.938749,0.920892,0.921678,0.92322,0.010183,0.008465,0.011853,0.008577,0.006698,0.006707,0.00902,0.006814,30.486165,17.166293,2.656556,0.914926,0.50749,0.078391,0.091959,0.009138,0.952129,0.026936,0.00854,0.001719,0.107861,0.126908,1.0,728.0,26244,271,0.058102,0.010161,6.831648,233.312177,23.473074,38.691441,ORB_fallback,401,145.916229,73.559128,0.000677,44.971302,success
0943_image10463.jpg,c:\Users\ADMIN\Pictures\btl\0943_image10463.jpg,224,224,1.0,3,224,224,164.582153,67.446327,153.59465,73.335838,147.213257,77.30703,46.321968,43.077827,165.173584,24.232203,48.001126,29.922766,48.650285,60.479194,92.631889,86.891605,93.477843,2.225196,3.714493,2.724816,3.725552,3.838882,5.325988,4.916936,5.34149,0.576805,0.461501,0.53874,0.458011,0.44783,0.398598,0.439617,0.394658,0.114245,0.107904,0.117781,0.108199,0.098901,0.099439,0.108963,0.100656,0.962327,0.925238,0.953413,0.924227,0.905897,0.855783,0.864928,0.854469,0.013052,0.011643,0.013872,0.011707,0.009781,0.009888,0.011873,0.010132,60.535864,25.892714,3.976669,1.081265,0.46447,0.05947,0.107011,0.006498,0.905785,0.040291,0.011494,0.001399,0.112091,0.123033,1.0,727.0,26244,297,0.062874,0.012929,7.177693,195.513593,23.039272,38.955029,ORB_fallback,396,138.781006,73.717636,0.000826,44.320584,success
0944_image10321.jpg,c:\Users\ADMIN\Pictures\btl\0944_image10321.jpg,224,224,1.0,3,224,224,156.54393,92.751862,151.067764,97.157394,146.72261,99.46553,28.393934,37.014847,157.56311,30.676029,44.536146,19.014794,46.980876,99.50503,93.288836,53.916168,94.058944,1.821088,2.575921,1.511191,2.610911,3.785532,3.85125,2.716467,3.909362,0.704305,0.623115,0.714154,0.625719,0.593905,0.570219,0.63086,0.569061,0.356767,0.35135,0.357663,0.351087,0.346493,0.345602,0.347624,0.34492,0.973003,0.960817,0.983302,0.958667,0.912137,0.917806,0.952681,0.917131,0.127283,0.123447,0.127923,0.123262,0.120057,0.119441,0.120842,0.11897,60.247103,29.183987,2.847715,0.866106,0.628917,0.051539,0.350188,0.004614,0.946943,0.025771,0.122653,0.003242,0.088556,0.131409,1.0,659.0,26244,160,0.074164,0.014099,9.487558,217.991295,24.690918,37.924759,ORB_fallback,324,147.832077,73.605171,0.001485,39.765761,success
0945_image0202.jpg,c:\Users\ADMIN\Pictures\btl\0945_image0202.jpg,224,224,1.0,3,224,224,238.221741,31.12641,234.522522,35.864716,231.074738,40.300446,8.540697,9.394491,238.264572,5.100837,6.972089,2.414078,6.805667,21.489435,16.927157,9.614011,17.017815,0.579056,0.733033,0.374359,0.727282,1.365566,1.23533,0.851244,1.235979,0.85333,0.826085,0.8904,0.828588,0.782693,0.775946,0.81545,0.778451,0.632191,0.625383,0.631291,0.625563,0.621698,0.614937,0.617,0.615464,0.965573,0.953088,0.983706,0.954208,0.855866,0.886808,0.935511,0.886202,0.399666,0.391104,0.398528,0.39133,0.386509,0.378148,0.380689,0.378795,10.792636,6.37657,0.887731,0.331713,0.818868,0.037495,0.622941,0.006373,0.92762,0.042623,0.388096,0.007945,0.061225,0.121532,1.0,486.0,26244,81,0.045158,0.02614,4.766755,133.505224,22.827257,39.076122,ORB_fallback,232,134.447739,74.015808,0.000439,40.483719,success
0946_image0721.jpg,c:\Users\ADMIN\Pictures\btl\0946_image0721.jpg,224,224,1.0,3,224,224,53.484177,48.682766,49.904797,45.096882,48.535713,41.835815,101.684731,40.266125,55.10511,8.557976,19.600656,11.98993,19.815158,26.371081,36.621642,27.374374,37.203819,0.806054,1.50739,0.983885,1.509381,1.631949,2.224393,1.813692,2.234173,0.840838,0.748091,0.812642,0.751389,0.775036,0.680018,0.684667,0.685918,0.216208,0.200597,0.210201,0.200767,0.203882,0.187694,0.185393,0.187276,0.967068,0.924421,0.953712,0.923592,0.898763,0.858673,0.893876,0.856413,0.046746,0.040239,0.044184,0.040308,0.041568,0.035229,0.034371,0.035072,23.441829,9.796222,1.588865,0.482762,0.747325,0.057034,0.199002,0.010616,0.909565,0.037833,0.039715,0.004238,0.087857,0.141629,1.0,729.0,26244,75,0.040768,0.009528,9.728278,201.279476,23.789896,38.494461,ORB_fallback,250,137.571121,73.641113,0.000276,37.345428,success
0947_image0220.jpg,c:\Users\ADMIN\Pictures\btl\0947_image0220.jpg,224,224,1.0,3,224,224,152.860306,51.801674,148.851486,52.675434,145.851624,54.609646,55.912567,24.499243,155.872711,21.151566,38.791289,23.220772,41.112992,54.989092,75.264792,71.518524,77.706903,2.216148,3.532064,2.539678,3.538901,3.935601,5.086722,4.705701,5.096116,0.550062,0.423009,0.515165,0.4264,0.4229,0.354434,0.386148,0.35345,0.079602,0.065616,0.078443,0.06606,0.063092,0.057397,0.061517,0.057334,0.938345,0.886877,0.932267,0.880109,0.839756,0.779678,0.788937,0.77255,0.006337,0.004305,0.006153,0.004364,0.003981,0.003294,0.003784,0.003287,50.469491,21.348683,3.831366,1.024899,0.428946,0.066393,0.066133,0.008043,0.852315,0.062823,0.004438,0.001109,0.114499,0.121111,0.699086,729.0,26244,311,0.052798,0.0112,4.619388,176.347625,24.552704,38.015438,ORB_fallback,333,136.937592,74.465889,0.000167,41.923108,success
0948_image0955.jpg,c:\Users\ADMIN\Pictures\btl\0948_image0955.jpg,224,224,1.0,3,224,224,134.76004,62.908203,113.994003,72.18119,100.398315,74.64315,27.01963,96.747665,136.990509,23.746417,36.776348,17.210943,38.043395,74.560722,81.60892,58.459498,84.223257,2.643798,3.590681,2.129384,3.651431,4.954347,5.471634,4.152452,5.541778,0.487869,0.388768,0.540602,0.385704,0.361671,0.31065,0.394172,0.310241,0.060127,0.051774,0.067389,0.051322,0.048258,0.044909,0.051967,0.044755,0.959993,0.937796,0.970902,0.935654,0.873941,0.861157,0.900337,0.856725,0.003615,0.00268,0.004541,0.002634,0.002329,0.002017,0.002701,0.002003,51.828687,24.750234,4.016938,1.17803,0.39746,0.07526,0.052563,0.007225,0.912063,0.042164,0.002815,0.000808,0.117677,0.118025,0.686801,729.0,26244,489,0.062454,0.008035,4.589574,192.83108,25.693731,37.255074,ORB_fallback,348,143.488144,73.988625,0.000407,42.053762,success
